Supplier_Reliability,Equipment_Height,Equipment_Width,Equipment_Weight,Equipment_Value,Base_Transport_Fee,Equipment_Type_Aluminium,Equipment_Type_Brass,Equipment_Type_Bronze,Equipment_Type_Clay,Equipment_Type_Marble,Equipment_Type_Stone,Equipment_Type_Wood,Equipment_Type_nan,Installation_Service_No,Installation_Service_Yes,Installation_Service_nan,Hospital_Info_Wealthy,Hospital_Info_Working Class,Hospital_Info_nan,Urgent_Shipping_No,Urgent_Shipping_Yes,Urgent_Shipping_nan,Rural_Hospital_No,Rural_Hospital_Yes,Rural_Hospital_nan,CrossBorder_Shipping_No,CrossBorder_Shipping_Yes,CrossBorder_Shipping_nan,Fragile_Equipment_No,Fragile_Equipment_Yes,Fragile_Equipment_nan,Transport_Method_Airways,Transport_Method_Roadways,Transport_Method_Waterways,Transport_Method_nan
0.45,16.0,8.0,47074.0,63.98,92.7,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0.31,22.0,7.0,6005.0,29.63,58.97,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True
0.3,15.0,7.0,3391.0,7.94,21.06,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
0.36,39.0,20.0,1129.0,4.78,18.3,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
0.04,8.0,5.0,167.0,4.68,17.65,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0.9,20.0,12.0,773.0,6.76,12.77,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0.5,35.0,7.0,153496.0,1135.33,52.3,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
0.45,14.0,6.0,2297.0,6.63,24.51,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0.75,25.0,14.0,21020.0,126.04,51.83,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0.45,42.0,15.0,3137.5,144.15,86.81,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False
0.45,44.0,28.0,158886.0,553.0,68.22,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0.45,55.0,12.0,5281237.0,11340.36,64.18,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True
0.49,31.0,11.0,1429155.0,1566.65,61.68,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0.35,25.0,8.0,13489.0,45.31,86.34,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0.02,29.0,12.0,1515140.0,3134.78,42.92,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False
0.39,11.0,6.0,1638.0,5.77,15.59,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True
0.89,7.0,5.0,403.0,5.54,16.9,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0.44,20.0,8.0,159.0,4.41,10.21,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True
0.7,32.0,13.0,1662.0,7.53,23.59,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0.02,22.0,11.0,507115.0,1262.01,50.91,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0.27,16.0,8.0,672.0,6.62,24.77,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False
0.95,26.0,11.0,3137.5,2506.43,43.18,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0.62,10.0,4.0,900.0,5.31,22.87,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
0.68,22.0,8.0,222.0,4.61,12.69,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
0.3,9.0,5.0,311.0,6.87,13.16,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
0.5,38.0,19.0,3137.5,801.42,43.81,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False
0.98,26.0,9.0,215.0,5.99,23.98,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0.42,46.0,27.0,7383.0,9.43,53.98,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
0.79,22.0,10.0,243292.0,1057.32,64.53,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0.3,29.0,8.0,631362.0,811.16,28.17,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
0.69,46.0,36.0,213585.0,266.74,63.91,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0.83,26.0,6.0,352.0,5.56,14.34,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0.19,16.0,7.0,42447.0,162.11,60.58,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
0.57,18.0,7.0,100871.0,250.69,75.14,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
0.45,44.0,23.0,17704429.0,23249.65,65.3,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0.85,6.0,4.0,1164.0,8.7,23.95,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True
0.56,12.0,8.0,797.0,3.47,18.87,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
0.91,21.0,11.0,814.0,5.11,14.92,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
0.39,13.0,8.0,3137.5,6.04,19.41,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False
0.63,16.0,6.0,145.0,3.89,20.89,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
0.95,10.0,4.0,105.0,4.48,12.45,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False
0.86,55.0,37.0,593389.0,1294.48,57.18,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
0.45,10.0,5.0,268.0,3.01,15.11,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,False
0.93,6.0,4.0,1611.0,3.63,16.69,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
0.99,48.0,21.0,27317777.0,38586.85,34.45,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0.26,18.0,7.0,227.0,6.16,16.78,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
0.39,3.0,2.0,4.0,3.13,14.53,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0.87,15.0,7.0,95122.0,142.91,44.75,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0.05,21.0,8.0,269.0,5.76,23.23,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
0.14,24.0,7.0,3137.5,3.22,10.9,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True
0.41,3.0,2.0,39.0,6.26,17.88,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
0.32,19.0,6.0,3137.5,4.94,24.86,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True
0.46,4.0,4.0,97.0,4.37,21.83,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0.1,26.0,8.0,446.0,4.4,14.05,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False
0.84,18.0,8.0,263482.0,1916.76,58.03,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False
0.47,17.0,9.0,666.0,4.48,19.75,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
0.73,22.0,10.0,464792.0,2765.63,84.21,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
0.73,3.0,2.0,24.0,6.54,24.22,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0.11,21.0,6.0,3137.5,5.04,12.77,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True
0.3,4.0,4.0,20.0,5.19,22.58,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
