Base_Transport_Fee,CrossBorder_Shipping_No,CrossBorder_Shipping_Yes,CrossBorder_Shipping_nan,Equipment_Height,Equipment_Type_Aluminium,Equipment_Type_Brass,Equipment_Type_Bronze,Equipment_Type_Clay,Equipment_Type_Marble,Equipment_Type_Stone,Equipment_Type_Wood,Equipment_Type_nan,Equipment_Value,Equipment_Weight,Equipment_Width,Fragile_Equipment_No,Fragile_Equipment_Yes,Fragile_Equipment_nan,Hospital_Info_Wealthy,Hospital_Info_Working Class,Hospital_Info_nan,Installation_Service_No,Installation_Service_Yes,Installation_Service_nan,Rural_Hospital_No,Rural_Hospital_Yes,Rural_Hospital_nan,Supplier_Reliability,Transport_Method_Airways,Transport_Method_Roadways,Transport_Method_Waterways,Transport_Method_nan,Urgent_Shipping_No,Urgent_Shipping_Yes,Urgent_Shipping_nan
29.37,True,False,False,44.0,False,False,False,False,False,False,False,True,1779.06,1410947.0,11.0,False,True,False,False,True,False,False,True,False,True,False,False,0.42,False,True,False,False,True,False,False
80.51,True,False,False,20.0,False,False,False,False,False,False,False,True,1054.93,2628.0,12.0,True,False,False,False,True,False,True,False,False,True,False,False,0.44,False,True,False,False,True,False,False
18.72,True,False,False,16.0,False,True,False,False,False,False,False,False,11.97,3723.0,7.0,True,False,False,False,True,False,True,False,False,True,False,False,0.13,False,True,False,False,True,False,False
94.16,True,False,False,34.0,False,False,True,False,False,False,False,False,67.38,2628.0,17.0,True,False,False,False,True,False,True,False,False,False,False,True,0.35,False,True,False,False,False,True,False
11.64,True,False,False,4.0,True,False,False,False,False,False,False,False,4.19,51.0,4.0,True,False,False,False,True,False,True,False,False,False,True,False,0.66,False,True,False,False,True,False,False
14.55,False,True,False,20.0,True,False,False,False,False,False,False,False,11.79,1857.0,8.0,True,False,False,False,True,False,True,False,False,True,False,False,0.68,False,True,False,False,True,False,False
13.81,False,True,False,38.0,False,False,False,False,False,False,False,True,18.16,2628.0,18.0,True,False,False,False,True,False,True,False,False,False,False,True,0.44,True,False,False,False,False,True,False
12.17,False,True,False,13.0,False,False,False,False,False,False,True,False,3.79,58.0,6.0,True,False,False,False,True,False,False,True,False,False,True,False,0.59,False,True,False,False,True,False,False
47.69,True,False,False,20.0,False,False,False,False,True,False,False,False,10899.28,2358378.0,22.0,False,True,False,False,True,False,True,False,False,False,True,False,0.84,False,False,False,True,True,False,False
49.01,True,False,False,66.0,False,False,True,False,False,False,False,False,183.47,120253.0,19.0,False,True,False,False,True,False,True,False,False,True,False,False,0.91,True,False,False,False,True,False,False
19.72,True,False,False,7.0,False,False,True,False,False,False,False,False,3.05,2628.0,4.0,True,False,False,False,True,False,False,True,False,True,False,False,0.44,False,False,True,False,True,False,False
21.69,False,True,False,4.0,False,False,False,True,False,False,False,False,4.34,48.0,3.0,False,True,False,True,False,False,True,False,False,True,False,False,0.3,True,False,False,False,False,True,False
15.34,True,False,False,26.0,False,False,False,False,False,False,True,False,5.1,780.0,12.0,True,False,False,False,True,False,True,False,False,True,False,False,0.68,False,False,True,False,True,False,False
53.36,False,True,False,23.0,False,False,True,False,False,False,False,False,112.5,19812.0,14.0,True,False,False,False,True,False,True,False,False,True,False,False,0.6,False,False,True,False,True,False,False
33.62,False,True,False,26.0,False,False,False,False,False,True,False,False,1709.47,1362733.0,13.0,True,False,False,False,True,False,True,False,False,True,False,False,0.33,True,False,False,False,False,True,False
15.89,False,True,False,27.0,False,False,False,True,False,False,False,False,13.97,4552.0,12.0,False,True,False,False,True,False,False,True,False,True,False,False,0.44,False,False,False,True,True,False,False
21.86,True,False,False,11.0,False,False,False,True,False,False,False,False,4.43,743.0,8.0,False,True,False,True,False,False,True,False,False,True,False,False,0.29,False,False,False,True,False,True,False
99.24,True,False,False,24.0,False,False,False,False,True,False,False,False,1453.55,349433.0,10.0,True,False,False,False,True,False,True,False,False,True,False,False,0.44,False,True,False,False,True,False,False
36.7,False,True,False,17.0,False,False,False,False,False,False,False,True,20.58,6681.0,11.0,True,False,False,False,True,False,True,False,False,False,False,True,0.22,False,False,False,True,True,False,False
19.61,True,False,False,5.0,False,False,False,False,False,False,True,False,4.26,25.0,3.0,True,False,False,False,True,False,False,True,False,True,False,False,0.05,False,False,False,True,True,False,False
15.48,True,False,False,25.0,False,False,False,False,False,False,False,True,3.13,1849.0,11.0,True,False,False,True,False,False,False,True,False,False,False,True,0.44,True,False,False,False,False,True,False
40.28,False,True,False,33.0,False,False,True,False,False,False,False,False,171.41,43884.0,16.0,True,False,False,True,False,False,True,False,False,True,False,False,0.82,False,False,True,False,True,False,False
20.5,True,False,False,20.0,False,True,False,False,False,False,False,False,5.31,3859.0,8.0,True,False,False,True,False,False,False,True,False,False,False,True,0.44,True,False,False,False,False,True,False
61.88,True,False,False,11.0,False,False,False,False,False,True,False,False,425.76,62164.0,8.0,True,False,False,False,True,False,True,False,False,True,False,False,0.39,True,False,False,False,True,False,False
29.65,True,False,False,10.0,False,False,False,False,False,True,False,False,12.37,2628.0,4.0,True,False,False,False,True,False,False,True,False,False,False,True,0.44,False,True,False,False,True,False,False
23.74,False,True,False,18.0,False,False,False,True,False,False,False,False,6.36,1106.0,8.0,False,True,False,False,True,False,True,False,False,True,False,False,0.34,False,False,False,True,False,True,False
78.63,True,False,False,33.0,False,True,False,False,False,False,False,False,104.95,49445.0,12.0,True,False,False,False,True,False,False,True,False,True,False,False,0.34,False,True,False,False,True,False,False
84.02,True,False,False,23.0,False,False,False,False,False,True,False,False,434.38,495810.0,9.0,True,False,False,True,False,False,False,True,False,True,False,False,0.36,False,True,False,False,False,True,False
89.04,False,True,False,12.0,False,False,False,False,True,False,False,False,56.51,2628.0,7.0,True,False,False,False,True,False,True,False,False,False,False,True,0.12,True,False,False,False,False,True,False
21.94,True,False,False,6.0,False,True,False,False,False,False,False,False,3.6,333.0,8.0,True,False,False,False,True,False,False,True,False,False,False,True,0.96,False,False,False,True,True,False,False
10.68,False,True,False,3.0,False,False,False,False,False,False,False,True,5.78,18.0,3.0,True,False,False,False,True,False,True,False,False,True,False,False,0.44,True,False,False,False,True,False,False
71.61,False,True,False,30.0,False,False,False,False,True,False,False,False,163.67,425547.0,8.0,True,False,False,True,False,False,False,True,False,False,True,False,0.06,True,False,False,False,False,True,False
14.38,False,True,False,50.0,False,False,False,False,False,False,True,False,14.46,1878.0,19.0,True,False,False,True,False,False,True,False,False,True,False,False,0.78,False,False,True,False,True,False,False
18.32,True,False,False,4.0,False,False,False,False,False,False,False,True,4.63,6.0,3.0,True,False,False,False,True,False,False,True,False,True,False,False,0.25,False,False,False,True,False,True,False
15.16,True,False,False,35.0,False,False,False,False,False,False,True,False,3.35,491.0,11.0,True,False,False,True,False,False,True,False,False,True,False,False,0.32,False,False,False,True,True,False,False
51.6,False,True,False,47.0,False,False,False,False,False,True,False,False,4127.9,1044578.0,7.0,True,False,False,False,True,False,False,True,False,False,False,True,0.75,False,False,False,True,True,False,False
11.97,True,False,False,28.0,False,False,False,True,False,False,False,False,6.7,4267.0,14.0,False,True,False,False,True,False,True,False,False,False,True,False,0.44,True,False,False,False,True,False,False
17.99,False,True,False,34.0,False,False,True,False,False,False,False,False,16.89,2628.0,6.0,True,False,False,True,False,False,True,False,False,False,True,False,0.12,True,False,False,False,False,True,False
73.38,True,False,False,30.0,False,False,True,False,False,False,False,False,25.45,32130.0,19.0,True,False,False,False,True,False,False,True,False,True,False,False,0.47,False,False,True,False,True,False,False
17.77,True,False,False,16.0,False,False,True,False,False,False,False,False,8.14,3451.0,8.0,True,False,False,False,True,False,False,True,False,True,False,False,0.46,False,False,False,True,True,False,False
13.25,False,True,False,23.0,False,False,False,True,False,False,False,False,12.81,3287.0,10.0,False,True,False,True,False,False,True,False,False,True,False,False,0.74,False,False,True,False,True,False,False
71.78,False,True,False,42.0,False,False,False,False,False,False,False,True,87.0,142365.0,8.0,True,False,False,False,True,False,True,False,False,True,False,False,0.24,False,False,False,True,True,False,False
70.29,True,False,False,20.0,False,False,False,False,False,False,False,True,25.44,6777.0,9.0,True,False,False,False,True,False,False,True,False,True,False,False,0.53,True,False,False,False,False,True,False
60.76,True,False,False,8.0,False,False,False,False,False,True,False,False,20.87,7095.0,4.0,True,False,False,False,True,False,True,False,False,True,False,False,0.05,False,True,False,False,False,True,False
65.09,True,False,False,29.0,False,True,False,False,False,False,False,False,12.0,22618.0,18.0,True,False,False,False,True,False,False,True,False,True,False,False,0.2,False,True,False,False,True,False,False
28.49,False,True,False,29.0,False,False,False,False,False,False,False,True,2108.99,265302.0,11.0,True,False,False,True,False,False,False,True,False,True,False,False,0.94,True,False,False,False,False,True,False
37.44,True,False,False,12.0,False,False,False,False,True,False,False,False,107.14,25008.0,8.0,True,False,False,True,False,False,False,True,False,True,False,False,0.44,False,True,False,False,True,False,False
18.12,True,False,False,34.0,False,False,False,False,False,False,True,False,5.96,1105.0,13.0,True,False,False,True,False,False,True,False,False,True,False,False,0.39,False,False,False,True,True,False,False
19.67,True,False,False,28.0,True,False,False,False,False,False,False,False,11.76,3751.0,19.0,True,False,False,False,True,False,True,False,False,True,False,False,0.63,False,False,True,False,True,False,False
46.63,True,False,False,30.0,False,False,False,False,False,True,False,False,698.29,445451.0,11.0,True,False,False,False,True,False,False,True,False,True,False,False,0.62,False,False,True,False,True,False,False
18.44,False,True,False,20.0,True,False,False,False,False,False,False,False,6.59,1859.0,15.0,True,False,False,True,False,False,False,True,False,True,False,False,0.44,True,False,False,False,False,True,False
10.28,False,True,False,22.0,False,False,False,False,False,False,False,True,6.52,1034.0,12.0,True,False,False,True,False,False,False,True,False,False,True,False,0.56,True,False,False,False,False,True,False
20.18,True,False,False,20.0,False,False,False,False,False,False,False,True,6.09,81.0,4.0,False,True,False,True,False,False,True,False,False,True,False,False,0.18,False,False,False,True,False,True,False
19.05,False,True,False,12.0,False,False,False,False,False,False,False,True,6.31,84.0,8.0,True,False,False,False,True,False,True,False,False,False,False,True,0.44,False,False,True,False,True,False,False
15.13,True,False,False,18.0,False,False,False,False,False,False,True,False,3.92,243.0,7.0,True,False,False,False,True,False,True,False,False,True,False,False,0.28,False,True,False,False,True,False,False
16.05,True,False,False,17.0,True,False,False,False,False,False,False,False,4.48,411.0,9.0,True,False,False,False,True,False,False,True,False,True,False,False,0.83,False,True,False,False,True,False,False
92.29,False,True,False,24.0,False,True,False,False,False,False,False,False,19.67,18100.0,11.0,True,False,False,False,True,False,True,False,False,False,False,True,0.56,False,False,True,False,True,False,False
68.94,True,False,False,27.0,False,False,False,False,True,False,False,False,1466.26,434034.0,13.0,True,False,False,False,True,False,False,True,False,True,False,False,0.56,False,True,False,False,True,False,False
69.39,True,False,False,12.0,False,False,False,False,False,True,False,False,287.8,52934.0,8.0,True,False,False,True,False,False,False,True,False,False,False,True,0.44,False,False,False,True,False,True,False
11.32,False,True,False,18.0,False,False,False,False,False,False,True,False,5.38,137.0,6.0,True,False,False,False,True,False,True,False,False,True,False,False,0.41,False,False,True,False,True,False,False
